,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
195,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,1.0000001,2.0,2.0,160.0,same,0
196,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.99814063,2.0,2.0,160.0,same,1
197,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.999117,2.0,2.0,160.0,same,2
198,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.9993885,2.0,2.0,160.0,same,3
199,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.9990405,2.0,2.0,160.0,same,4
200,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.99774474,2.0,2.0,160.0,same,5
201,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.9953856,2.0,2.0,160.0,same,6
202,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.993716,2.0,2.0,160.0,same,7
203,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.98966974,2.0,2.0,160.0,same,8
204,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.98861206,2.0,2.0,160.0,same,9
205,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.982299,2.0,2.0,160.0,same,10
206,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.98053855,2.0,2.0,160.0,same,11
207,clip-vit-base-patch32,stimulus_1982.png,stimulus_2834.png,0.91828567,2.0,2.0,160.0,same,12
208,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,1.0000001,2.0,2.0,12.0,same,0
209,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9995453,2.0,2.0,12.0,same,1
210,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9998194,2.0,2.0,12.0,same,2
211,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9998471,2.0,2.0,12.0,same,3
212,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9995966,2.0,2.0,12.0,same,4
213,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9990822,2.0,2.0,12.0,same,5
214,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.99817073,2.0,2.0,12.0,same,6
215,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9967357,2.0,2.0,12.0,same,7
216,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9933584,2.0,2.0,12.0,same,8
